AGEB_ID,GRAPROES_C,VPH_AGUADV_%,PDER_SS_%,ARR_LBIEN_%,Education (percentile),Water (percentile),Health (percentile),Poverty (percentile)
1662,8.17,52.85714286,32.64659271,68,0.133,0.052,0.016,0.747
1663,8.87,83.06451613,31.92239859,68,0.281,0.112,0.014,0.747
1664,7.92,72.43816254,36.06557377,68,0.09,0.077,0.031,0.747
1665,9.29,86.4737153,47.73456016,68,0.396,0.141,0.182,0.747
1666,9.17,86.21378621,41.43870314,68,0.364,0.138,0.081,0.747
1667,9.35,84.46215139,42.96577947,68,0.412,0.12,0.1,0.747
1668,10.17,94.092827,53.34655429,68,0.604,0.305,0.311,0.747
1669,7.87,0,39.85330073,68,0.082,0,0.061,0.747
1670,9.1,0.904977376,48.36184401,68,0.34,0.019,0.192,0.747
1671,9.61,94.86823856,51.51839943,68,0.48,0.347,0.263,0.747
1672,9.42,55.72519084,57.69911504,68,0.432,0.055,0.43,0.747
1673,9.57,72.55813953,56.72727273,68,0.472,0.078,0.406,0.747
1674,8.07,7.962529274,38.54625551,68,0.114,0.029,0.049,0.747
1675,8.18,76.74418605,46.26139818,68,0.136,0.09,0.153,0.747
1676,8.59,44.81865285,48.34123223,68,0.224,0.049,0.191,0.747
1677,8.69,70.32967033,50.68870523,68,0.244,0.072,0.241,0.747
1678,11.42,97.731569,52.30024213,68,0.781,0.654,0.285,0.747
1679,10.41,97.85467128,56.15580017,68,0.655,0.673,0.39,0.747
1680,9.35,85.82355941,51.98746082,68,0.412,0.134,0.275,0.747
1681,11.46,98.02158273,67.60488582,68,0.785,0.704,0.767,0.747
1683,12.7,97.45547074,64.67195386,68,0.862,0.604,0.643,0.747
1684,10.03,94,55.8582212,68,0.574,0.3,0.381,0.747
1685,9.82,90.05328597,44.73144731,68,0.53,0.192,0.124,0.747
1686,9.03,94.12997904,40.0245098,68,0.325,0.308,0.064,0.747
1688,11.01,97.2927242,58.29650462,68,0.743,0.581,0.447,0.747
1689,9.48,63.54625551,45.19046314,68,0.444,0.064,0.131,0.747
1690,9.54,81.47254074,56.65841944,68,0.46,0.106,0.404,0.747
1691,8.77,61.22204473,48.21239279,68,0.259,0.061,0.19,0.747
1692,10.21,94.60076046,59.31034483,68,0.618,0.332,0.476,0.747
1693,9.78,94.18132612,56.78468575,68,0.519,0.312,0.407,0.747
1694,9.46,94.72283814,46.03174603,68,0.44,0.338,0.148,0.747
1696,10.28,90.72652097,52.5170068,68,0.632,0.206,0.291,0.747
1697,10.96,98.06070826,61.2305581,68,0.736,0.711,0.53,0.747
1698,13.85,95.23809524,69.23076923,68,0.95,0.37,0.829,0.747
1699,13.1,88.36898396,69.0085592,68,0.889,0.163,0.824,0.747
1700,4.25,0,66.66666667,68,0,0,0.733,0.747
1702,8.99,91.76029963,48.06949807,68,0.314,0.225,0.186,0.747
1703,9.63,96.49621212,56.06976744,68,0.485,0.48,0.386,0.747
1704,8.86,89.11671924,51.62974281,68,0.279,0.175,0.267,0.747
1705,10.79,97.75280899,62.92749658,68,0.712,0.657,0.585,0.747
1707,9.6,97.5848564,53.81915427,68,0.479,0.629,0.323,0.747
1708,10.36,98.2230997,61.73421301,68,0.648,0.736,0.546,0.747
1709,13.39,98.3436853,71.25140924,68,0.911,0.766,0.886,0.747
1710,8.38,95.82043344,49.57050823,68,0.178,0.412,0.216,0.747
1711,8.73,94.37229437,51.82320442,68,0.252,0.321,0.273,0.747
1712,9.55,73.02631579,58.1570997,68,0.463,0.08,0.443,0.747
1713,8.46,84.19618529,26.4084507,68,0.199,0.119,0.006,0.747
1714,7.65,1.558752998,22.42074928,68,0.051,0.022,0.005,0.747
1715,8.84,58.37988827,53.44467641,68,0.275,0.058,0.315,0.747
1716,8.57,0,51.04712042,68,0.222,0,0.251,0.747
1717,8.34,66.66666667,39.90498812,68,0.171,0.068,0.062,0.747
1718,7.75,7.575757576,36.90393918,68,0.063,0.029,0.037,0.747
1720,8.39,92.95774648,56.34674923,68,0.182,0.26,0.395,0.747
1723,7.73,4.567307692,36.73469388,68,0.06,0.027,0.035,0.747
1724,8.17,0,32.28699552,68,0.133,0,0.016,0.747
1726,13.8,89.48051948,68.30769231,88.04771,0.946,0.182,0.798,0.975
1728,13.37,97.18085106,73.03018424,88.04771,0.909,0.566,0.931,0.975
1729,13.84,80.97744361,59.42952091,88.04771,0.95,0.105,0.48,0.975
1730,13.91,89.39393939,66.38852673,88.04771,0.955,0.18,0.72,0.975
1731,13.01,95.0526798,67.83333333,88.04771,0.885,0.358,0.776,0.975
1733,13.32,95.8831977,66.64267722,88.04771,0.905,0.417,0.732,0.975
1736,13.33,88.09815951,66.59789088,88.04771,0.906,0.159,0.729,0.975
1737,13,91.39344262,67.85300926,88.04771,0.884,0.216,0.776,0.975
1738,12.01,90.95860566,63.79661017,88.04771,0.822,0.208,0.614,0.975
1740,12.77,91.74311927,65.70831155,88.04771,0.867,0.225,0.689,0.975
1741,13.31,96.60217084,72.50172295,88.04771,0.904,0.492,0.92,0.975
1742,14.22,97.84454605,75.18287727,88.04771,0.978,0.672,0.963,0.975
1743,14.58,95.55430501,72.87605295,88.04771,0.994,0.392,0.929,0.975
1744,14.55,96.38190955,73.46072187,88.04771,0.992,0.47,0.938,0.975
1746,14.34,94.75982533,69.62206985,88.04771,0.985,0.34,0.842,0.975
1747,14.1,88.39972048,65.90364653,88.04771,0.969,0.163,0.698,0.975
1748,13.62,88.65940668,61.919759,88.04771,0.929,0.167,0.551,0.975
1749,13.58,91.99029126,67.08300807,88.04771,0.926,0.232,0.748,0.975
1750,13.36,93.92739274,67.48102467,88.04771,0.908,0.295,0.762,0.975
1751,12.79,85.14056225,65.46546547,88.04771,0.869,0.126,0.677,0.975
1753,12.83,89.63185575,63.36556049,88.04771,0.873,0.185,0.602,0.975
1755,12.83,93.67311072,68.38356164,88.04771,0.873,0.285,0.801,0.975
1757,13.39,97.12609971,74.17489762,88.04771,0.911,0.557,0.951,0.975
1759,13.66,97.52883031,73.6875,88.04771,0.932,0.617,0.942,0.975
1760,14.63,96.4886613,67.41984733,88.04771,0.995,0.479,0.759,0.975
1761,14.36,94.8421863,68.19375547,88.04771,0.986,0.345,0.791,0.975
1762,14.22,96.61986479,74.37275986,88.04771,0.978,0.496,0.953,0.975
1763,14.38,98.08429119,75.60447492,88.04771,0.987,0.714,0.969,0.975
1764,14.05,93.97920088,70.73414683,88.04771,0.965,0.298,0.872,0.975
1765,13.47,90.29180696,65.37301428,88.04771,0.919,0.196,0.671,0.975
1766,13.71,89.24889543,66.41427799,88.04771,0.938,0.177,0.721,0.975
1767,12.72,86.2605042,62.80193237,88.04771,0.863,0.14,0.581,0.975
1768,13.17,89.64401294,69.03787103,88.04771,0.894,0.185,0.825,0.975
1769,12.73,89.89337042,65.21189121,88.04771,0.864,0.19,0.666,0.975
1770,13.14,90.72769953,66.78951679,88.04771,0.892,0.206,0.739,0.975
1771,12.66,95.06037322,64.26168224,88.04771,0.859,0.358,0.629,0.975
1773,12.33,91.01382488,68.29356471,88.04771,0.838,0.21,0.797,0.975
1775,14.33,92.65905383,71.83872938,88.04771,0.985,0.251,0.9,0.975
1776,13.99,96.55172414,73.76252657,88.04771,0.963,0.486,0.943,0.975
1777,14.19,97.00934579,70.03428111,88.04771,0.976,0.54,0.857,0.975
1778,13.47,95.29411765,63.06306306,88.04771,0.919,0.374,0.591,0.975
1780,14.42,92.38985314,72.74088867,88.04771,0.989,0.243,0.926,0.975
1781,14.42,94.56635319,70.80098079,88.04771,0.989,0.33,0.875,0.975
1782,13.83,90.59214167,62.70523847,88.04771,0.949,0.203,0.579,0.975
1783,13.59,87.17188823,63.4355275,88.04771,0.928,0.145,0.604,0.975
1785,11.88,95.5343703,67.19832447,88.04771,0.814,0.39,0.753,0.975
1787,12.97,93.56552538,70.07748858,88.04771,0.881,0.281,0.859,0.975
1790,13.9,88.35616438,61.96172249,88.04771,0.953,0.162,0.552,0.975
1791,14.08,96.54510557,73.60217714,88.04771,0.967,0.486,0.94,0.975
1792,13.6,90.93640461,67.7425782,88.04771,0.928,0.208,0.772,0.975
1793,14.29,92.22383721,69.78397594,88.04771,0.981,0.237,0.848,0.975
1794,14.17,88.46761453,63.48499516,88.04771,0.975,0.164,0.606,0.975
1795,12.82,92.23628692,65.6654211,88.04771,0.872,0.238,0.687,0.975
1796,12.11,95.17819706,66.49982124,88.04771,0.826,0.367,0.725,0.975
1797,14.32,93.77682403,67.07152497,88.04771,0.984,0.29,0.747,0.975
1798,14.29,90.72602014,68.92528147,88.04771,0.981,0.205,0.82,0.975
1799,14.61,94.90060501,76.29266644,88.04771,0.994,0.35,0.972,0.975
1800,14.19,76.47058824,51.67286245,88.04771,0.976,0.09,0.268,0.975
1801,13.91,92.25268176,69.83035305,88.04771,0.955,0.239,0.849,0.975
1802,12.98,89.05723906,64.16797488,88.04771,0.882,0.174,0.626,0.975
1803,13.33,93.45673698,67.92007552,88.04771,0.906,0.278,0.78,0.975
1804,12.5,99.37926754,66.40525646,88.04771,0.851,0.96,0.721,0.975
1806,13.9,95.15828678,70.76612903,88.04771,0.953,0.366,0.874,0.975
1807,14.64,93.62745098,73.77210216,88.04771,0.996,0.284,0.944,0.975
1808,14.43,93.03405573,71.61505768,88.04771,0.99,0.265,0.893,0.975
1809,14.57,88.40321142,66.85178757,88.04771,0.993,0.163,0.741,0.975
1811,13.14,87.95321637,64.63821892,88.04771,0.892,0.156,0.641,0.975
1812,11.75,92.10526316,65.08972268,88.04771,0.806,0.235,0.66,0.975
1814,13.95,93.4298441,71.76681257,88.04771,0.959,0.277,0.897,0.975
1815,13.29,94.84256243,67.33658537,88.04771,0.903,0.345,0.757,0.975
1816,13.1,97.92913023,73.04643262,88.04771,0.889,0.687,0.932,0.975
1817,13.39,98.01277502,69.06008477,88.04771,0.911,0.702,0.826,0.975
1821,10.56,92.87234043,69.68698517,71,0.677,0.257,0.844,0.85
1822,8.67,0,85.71428571,71,0.24,0,0.993,0.85
1824,11.19,95.24688509,73.8619004,71,0.761,0.372,0.946,0.85
1825,10.6,94.80646742,66.95811592,71,0.683,0.342,0.744,0.85
1826,10.92,95.25452977,65.03680336,71,0.73,0.372,0.657,0.85
1828,10.43,95.1285521,62.04963971,71,0.658,0.363,0.555,0.85
1829,9.93,98.21428571,64.85618542,71,0.553,0.734,0.649,0.85
1830,10.05,97.702407,60.6604681,71,0.58,0.649,0.513,0.85
1832,10.7,95.58823529,67.57075472,71,0.698,0.395,0.765,0.85
1833,10.83,96.18705036,66.55608542,71,0.717,0.451,0.727,0.85
1834,10.44,96.6800229,72.8,71,0.66,0.502,0.927,0.85
1847,9.37,98.55951478,49.09416238,71,0.418,0.812,0.205,0.85
1848,9.08,98.51049425,48.78370734,71,0.336,0.802,0.201,0.85
1849,8.77,94.34102755,54.90029699,71,0.259,0.32,0.352,0.85
1857,15.12,87.23404255,96.88542825,71,0.998,0.146,0.997,0.85
1860,11.31,91.00346021,65.28627294,71,0.773,0.209,0.669,0.85
1862,12.05,97.62611276,68.98562381,71,0.825,0.636,0.823,0.85
1863,10.72,96.2116041,65.11452031,71,0.701,0.455,0.662,0.85
1864,10.39,97.53831863,70.44851195,71,0.652,0.62,0.868,0.85
1865,10.64,93.84226065,68.01209571,71,0.688,0.292,0.784,0.85
1866,9.88,96.62198391,61.97724992,71,0.543,0.497,0.552,0.85
1867,9.02,98.02116889,50.07951232,71,0.322,0.703,0.226,0.85
1868,12.33,97.74901519,69.67016768,71,0.838,0.657,0.843,0.85
1869,10.07,93.01948052,66.46421703,71,0.586,0.264,0.724,0.85
1870,9.27,98.72107186,58.561821,71,0.391,0.845,0.455,0.85
1871,12.49,94.67654987,70.27506655,71,0.849,0.335,0.862,0.85
1873,10.47,96.2697274,66.93648117,71,0.664,0.46,0.743,0.85
1874,10.14,96.99769053,65.43037089,71,0.599,0.539,0.675,0.85
1875,9.1,96.92622951,53.40364334,71,0.34,0.527,0.313,0.85
1876,9.02,97.32739421,50.38073678,71,0.322,0.587,0.233,0.85
1877,8.94,97.6744186,49.39172749,71,0.301,0.642,0.213,0.85
1878,12.9,93.87687188,68.26199436,71,0.875,0.292,0.795,0.85
1880,12.22,92.69369731,67.56148981,71,0.831,0.252,0.764,0.85
1881,11.84,96.71314741,68.65064695,71,0.812,0.505,0.81,0.85
1884,11.91,97.33009709,61.02661597,71,0.814,0.587,0.522,0.85
1886,11.89,93.81443299,69.19831224,71,0.814,0.291,0.829,0.85
1887,8.64,95.9752322,51.47313692,71,0.235,0.426,0.262,0.85
1888,9.01,96.54135338,52.36420477,71,0.32,0.485,0.287,0.85
1889,13.62,95.48167093,65.8033033,71,0.929,0.386,0.693,0.85
1890,14.09,96.80851064,66.71949287,71,0.969,0.515,0.736,0.85
1892,14.42,95.70680628,70.31707317,71,0.989,0.403,0.863,0.85
1893,14.57,90.15544041,66.29491945,71,0.993,0.194,0.716,0.85
1894,13.19,92.1,63.37859425,71,0.895,0.235,0.602,0.85
1895,12.49,97.17813051,57.376,71,0.849,0.564,0.422,0.85
1896,11.2,97.76357827,54.80081716,71,0.763,0.66,0.349,0.85
1897,10.94,96.5892054,61.54689403,71,0.733,0.491,0.538,0.85
1898,10.36,97.3006135,53.00567108,71,0.648,0.582,0.302,0.85
1899,9.3,97.68211921,48.10640216,71,0.398,0.644,0.187,0.85
1900,8.16,93.1871574,37.51653752,71,0.131,0.269,0.041,0.85
1901,14.3,95.34246575,68.92156863,71,0.982,0.378,0.82,0.85
1902,13.45,96.97885196,70.83333333,71,0.917,0.536,0.875,0.85
1903,13.55,89.54703833,60.36171816,71,0.925,0.183,0.507,0.85
1904,9.95,93.96157365,56.58734765,71,0.558,0.297,0.403,0.85
1905,9.32,96.40804598,43.93234672,71,0.404,0.473,0.113,0.85
1907,13.24,87.61061947,57.53289474,71,0.9,0.151,0.426,0.85
1908,13.55,91.30816506,66.58719346,71,0.925,0.215,0.729,0.85
1909,12.91,87.8342947,62.20987899,71,0.876,0.154,0.561,0.85
1910,11.49,93.94366197,70.40640201,71,0.788,0.295,0.866,0.85
1911,10.65,95.29757531,63.21601104,71,0.69,0.374,0.598,0.85
1912,10.99,95.15625,63.82033564,71,0.739,0.365,0.615,0.85
1914,13.72,85.33755274,56.40468954,71,0.939,0.13,0.397,0.85
1917,13.03,96.00907029,65.83672087,71,0.886,0.431,0.696,0.85
1918,11.46,96.61234991,69.56521739,71,0.785,0.494,0.84,0.85
1919,10.22,95.30350022,57.88830004,71,0.621,0.375,0.435,0.85
1920,10.9,98.39883552,61.65630551,71,0.725,0.777,0.542,0.85
1921,10.79,93.54037267,62.86132455,71,0.712,0.28,0.581,0.85
1922,14,90.12915129,61.90842632,71,0.963,0.193,0.55,0.85
1923,13.87,87.38656987,58.46388995,71,0.951,0.148,0.452,0.85
1925,13.53,93.39712919,64.45371775,71,0.923,0.276,0.634,0.85
1926,10.54,92.98245614,60.56910569,71,0.673,0.262,0.51,0.85
1927,10.72,97.17251253,67.18266254,71,0.701,0.564,0.752,0.85
1929,10.63,97.34138973,61.5755627,71,0.686,0.59,0.539,0.85
1931,12.22,97.13375796,63.93875396,71,0.831,0.558,0.621,0.85
1933,10.28,96.05978261,67.79724892,71,0.632,0.438,0.774,0.85
1935,14.08,91.15120275,64.91769547,71,0.967,0.213,0.652,0.85
1937,14.23,88.68421053,61.72506739,71,0.979,0.168,0.546,0.85
1938,14.48,90.68984857,68.3421943,71,0.991,0.204,0.8,0.85
1939,13.4,94.71264368,63.44458438,71,0.913,0.338,0.604,0.85
1945,14.19,89.46459413,65.76086957,71,0.976,0.182,0.691,0.85
1947,13.93,91.80327869,67.73618538,71,0.958,0.227,0.772,0.85
1949,13.42,91.78082192,65.38908246,71,0.914,0.226,0.673,0.85
1950,10.06,97.07446809,64.57052172,71,0.583,0.549,0.639,0.85
1951,11.82,96.90288714,68.5025198,71,0.811,0.523,0.805,0.85
1952,12.37,95.9,66.28787879,71,0.841,0.419,0.716,0.85
1953,11.1,97.24444444,66.19256018,71,0.754,0.574,0.711,0.85
1954,11.8,90.46214356,66.86429513,71,0.81,0.199,0.742,0.85
1956,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
1957,9.67,95.24680073,63.57108664,82,0.496,0.371,0.609,0.946
1958,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
1959,11.69,88.83116883,65.68010076,82,0.802,0.17,0.687,0.946
1960,12.77,97.98270893,74.28641132,82,0.867,0.697,0.953,0.946
1962,12.94,95.83333333,82.44274809,82,0.878,0.413,0.991,0.946
1963,13.87,92.30145867,78.54660825,82,0.951,0.241,0.984,0.946
1965,10.81,95.81081081,68.45885491,82,0.716,0.41,0.803,0.946
1967,10.78,97.02276708,72.09220482,82,0.711,0.541,0.907,0.946
1968,10.92,96.321394,63.05433186,82,0.73,0.464,0.589,0.946
1969,11.32,94.82517483,69.48895626,82,0.774,0.344,0.838,0.946
1970,11.64,98.32285115,70.25483916,82,0.799,0.761,0.862,0.946
1971,12.71,95.50561798,73.84192932,82,0.863,0.388,0.946,0.946
1972,13.63,,96.77419355,82,0.93,0,0.997,0.946
1974,11.54,93.42778434,67.76775505,82,0.792,0.277,0.773,0.946
1976,12.23,87.5,76.31578947,82,0.832,0.149,0.973,0.946
1977,10.21,89.31793576,70.71458508,82,0.618,0.179,0.872,0.946
1978,10.45,96.4516129,73.97862233,82,0.663,0.475,0.948,0.946
1979,10.76,97.24517906,76.24269877,82,0.708,0.575,0.972,0.946
1981,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
1985,11.67,94.13489736,72.73612463,82,0.8,0.309,0.925,0.946
1987,9.86,94.1266209,69.91285403,82,0.539,0.307,0.853,0.946
1988,11.17,96.17780294,74.55193855,82,0.76,0.45,0.955,0.946
1989,14.16,97.81818182,75.16819572,82,0.974,0.668,0.963,0.946
1991,14.63,98.53054911,81.70356704,82,0.995,0.808,0.989,0.946
1992,11.34,96.45390071,70.05300353,82,0.775,0.476,0.858,0.946
1993,10.33,97.70916335,70.40295119,82,0.643,0.651,0.865,0.946
1994,15.61,96.34317862,84.46369883,82,0.999,0.466,0.992,0.946
1995,11.51,96.65970772,74.64374576,82,0.79,0.5,0.956,0.946
1996,10.17,97.3194341,72.08436725,82,0.604,0.585,0.907,0.946
1997,14.48,96.12403101,95.35353535,82,0.991,0.446,0.996,0.946
1999,12.38,100,33.33333333,82,0.842,0.992,0.019,0.946
2003,15.8,96.07843137,82.17821782,82,0.999,0.44,0.99,0.946
2004,13.23,96.3562753,75.43103448,82,0.899,0.468,0.967,0.946
2005,13.09,94.23298731,69.91525424,82,0.888,0.314,0.853,0.946
2006,13.62,60,98.93842887,82,0.929,0.06,0.998,0.946
2007,12.49,90.52496799,65.03943722,82,0.849,0.2,0.658,0.946
2008,12.5,75.79908676,59.15244261,82,0.851,0.088,0.471,0.946
2009,13.68,83.30757342,61.25340599,82,0.934,0.115,0.531,0.946
2010,13.96,71.71052632,52.29411765,82,0.961,0.076,0.285,0.946
2011,13.77,83.26359833,61.86193486,82,0.943,0.114,0.549,0.946
2012,14.27,91.73553719,70.02012072,82,0.981,0.224,0.856,0.946
2013,14.45,77.4535809,54.66297322,82,0.99,0.092,0.345,0.946
2016,13.93,83.37950139,63.58024691,82,0.958,0.115,0.609,0.946
2017,13.34,83.13492063,58.30285296,82,0.907,0.112,0.448,0.946
2019,13.73,75.39543058,55.28289025,82,0.941,0.087,0.364,0.946
2020,13.72,56.81233933,43.9764633,82,0.939,0.056,0.113,0.946
2021,13.27,98.01980198,71.14624506,82,0.901,0.703,0.882,0.946
2022,12.65,93.95465995,87.24708768,82,0.859,0.296,0.994,0.946
2023,10.64,87.43589744,61.69136249,82,0.688,0.149,0.543,0.946
2025,14.11,90.93567251,68.6407767,82,0.971,0.207,0.809,0.946
2026,12.96,87.93727382,69.83920035,82,0.881,0.156,0.85,0.946
2027,11.93,84.92822967,62.96829971,82,0.817,0.123,0.587,0.946
2028,13.39,87.6146789,63.19444444,82,0.911,0.152,0.596,0.946
2030,13.48,92.33668342,65.0726676,82,0.92,0.241,0.659,0.946
2031,13.22,85.56701031,66.13149847,82,0.898,0.131,0.709,0.946
2032,12.82,86.04651163,65.64039409,82,0.872,0.137,0.685,0.946
2033,12.96,80.2919708,64.75247525,82,0.881,0.102,0.646,0.946
2035,8.83,74.59677419,70.66805846,82,0.271,0.085,0.871,0.946
2037,9.58,83.61344538,60.31215162,82,0.473,0.116,0.505,0.946
2040,13.34,82.40131579,66.57838983,82,0.907,0.109,0.728,0.946
2041,13.85,85.71428571,67.94871795,82,0.95,0.133,0.781,0.946
2042,13.65,96.09644087,75.72649573,82,0.931,0.442,0.969,0.946
2043,12.68,80.06756757,65.64195298,82,0.86,0.101,0.686,0.946
2044,12.79,78.81040892,49.90958409,82,0.869,0.098,0.222,0.946
2045,11.25,72.50996016,59.20454545,82,0.767,0.078,0.473,0.946
2046,8.34,74.21052632,56.62983425,82,0.171,0.083,0.404,0.946
2047,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
2048,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
2049,10.27,96.349065,67.84333935,82,0.63,0.467,0.776,0.946
2050,9.53,87.95918367,52.7532097,82,0.456,0.157,0.295,0.946
2051,9.93,89.82248521,63.86404293,82,0.553,0.189,0.618,0.946
2053,11.67,95.56737589,70.34759358,82,0.8,0.393,0.864,0.946
2054,11.32,96.20476611,70.16590389,82,0.774,0.454,0.86,0.946
2055,11.2,97.85038693,72.06211344,82,0.763,0.672,0.906,0.946
2056,12.68,97.39943113,73.61628907,82,0.86,0.597,0.941,0.946
2059,12.49,96.08345534,68.96191967,82,0.849,0.441,0.822,0.946
2060,12.29,97.81859931,71.63556967,82,0.835,0.668,0.893,0.946
2061,13.69,97.48670855,72.32451093,82,0.935,0.612,0.914,0.946
2062,13.43,87.05882353,65.78171091,82,0.915,0.144,0.692,0.946
2064,12.45,88.06451613,71.72897196,82,0.846,0.158,0.896,0.946
2065,12.81,77.8125,58.15118397,82,0.872,0.094,0.442,0.946
2066,12,71.9237435,55.63985837,82,0.821,0.076,0.376,0.946
2067,12.78,88.67924528,68.51642129,82,0.868,0.168,0.806,0.946
2068,13.47,82.30031949,66.745164,82,0.919,0.109,0.736,0.946
2071,9.76,97.69989047,71.22358877,82,0.516,0.648,0.884,0.946
2073,13.82,89.83516484,92.51968504,82,0.948,0.189,0.996,0.946
2075,9.87,98.47161572,72.16683622,67,0.541,0.791,0.91,0.72
2076,11.38,95.93114241,68.23128147,67,0.777,0.422,0.793,0.72
2077,9.96,92.91408326,65.19704433,67,0.56,0.258,0.666,0.72
2078,10.71,91.84100418,68.31454178,67,0.7,0.228,0.798,0.72
2080,10.12,99.33333333,76.75898204,67,0.594,0.955,0.976,0.72
2083,10.39,93.18181818,65.5299231,67,0.652,0.268,0.68,0.72
2085,7.8,,50,67,0.067,0,0.224,0.72
2086,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
2089,10.91,99.13043478,66.64600124,67,0.728,0.927,0.732,0.72
2090,10.63,98.99396378,72.15339233,67,0.686,0.903,0.91,0.72
2092,8.67,98.67439934,60.04032559,67,0.24,0.835,0.494,0.72
2094,10.71,97.41248097,61.51302191,67,0.7,0.598,0.536,0.72
2095,10.93,97.61904762,59.78609626,67,0.732,0.634,0.488,0.72
2098,9.73,97.24867725,67.28706625,67,0.509,0.575,0.755,0.72
2099,9.7,99.07493062,65.94048884,67,0.501,0.916,0.7,0.72
2100,10.74,93.97363465,66.86127328,67,0.704,0.298,0.741,0.72
2102,9.86,96.3677639,67.20075401,67,0.539,0.469,0.753,0.72
2103,9.2,97.58179232,65.12875536,67,0.372,0.628,0.662,0.72
2104,9.13,98.13857291,67.43022643,67,0.349,0.723,0.76,0.72
2105,9.37,98.35962145,55.6644104,67,0.418,0.77,0.377,0.72
2106,9.25,97.53719856,55.37565687,67,0.387,0.62,0.369,0.72
2108,10.08,96.94444444,62.49007464,67,0.587,0.53,0.569,0.72
2109,10.43,94.30284858,73.21281841,67,0.658,0.317,0.935,0.72
2110,9.93,95.57522124,68.28903033,67,0.553,0.393,0.797,0.72
2111,10.1,95.86129754,64.2083791,67,0.591,0.415,0.627,0.72
2113,11.92,97.76119403,73.20859873,67,0.815,0.659,0.935,0.72
2115,10.5,98.70214147,66.81974742,67,0.668,0.842,0.74,0.72
2116,9.49,94.96402878,55.69080949,67,0.447,0.353,0.378,0.72
2118,10.86,83.22981366,56.12612613,67,0.72,0.113,0.389,0.72
2119,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
2120,11.33,96.24829468,69.10703238,67,0.775,0.458,0.827,0.72
2122,11.13,95.22417154,66.53696498,67,0.757,0.37,0.726,0.72
2125,10.19,84.31603774,55.36923573,67,0.61,0.119,0.369,0.72
2126,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
2129,11.01,96.01809955,63.37874659,67,0.743,0.433,0.602,0.72
2130,10.05,96.50445511,62.15524035,67,0.58,0.481,0.559,0.72
2131,11.08,95.7037037,62.07267254,67,0.75,0.403,0.556,0.72
2132,11.01,95.48969072,65.54716981,67,0.743,0.387,0.681,0.72
2133,10.71,96.25212947,68.05201428,67,0.7,0.458,0.786,0.72
2135,9.28,97.25363489,38.3573243,67,0.393,0.577,0.047,0.72
2136,11.38,100,60,67,0.777,0.992,0.493,0.72
2137,11.7,97.1168437,60.92496461,67,0.803,0.556,0.518,0.72
2138,12.31,87.17105263,58.2617001,67,0.836,0.145,0.446,0.72
2142,12.62,88.71794872,58.61526357,67,0.857,0.168,0.455,0.72
2144,10.9,95.28443114,65.67567568,67,0.725,0.374,0.687,0.72
2145,9.48,98.36065574,69.66292135,67,0.444,0.77,0.843,0.72
2146,9.91,96.36752137,66.14020504,67,0.548,0.468,0.709,0.72
2147,9.64,96.93693694,65.78018357,67,0.487,0.527,0.691,0.72
2148,9.61,98.70729455,59.02315983,67,0.48,0.843,0.467,0.72
2149,9.63,98.34710744,63.32565964,67,0.485,0.767,0.601,0.72
2151,9.35,97.37654321,59.67708549,67,0.412,0.594,0.485,0.72
2152,9.77,97.70536944,66.12175186,67,0.517,0.65,0.708,0.72
2153,9.47,95.42097489,55.60181681,67,0.441,0.384,0.375,0.72
2154,11.2,95.03239741,65.40436457,67,0.763,0.357,0.673,0.72
2156,11.73,90.56603774,59.42028986,67,0.805,0.202,0.48,0.72
2158,12.91,84.96732026,57.70791075,67,0.876,0.124,0.43,0.72
2161,12.9,94.4591029,71.99312715,67,0.875,0.324,0.904,0.72
2166,9.7,96.04060914,61.35546335,67,0.501,0.436,0.533,0.72
2167,12.3,98.20282413,78.08275297,67,0.835,0.732,0.981,0.72
2168,12.44,96.8903437,66.65007466,67,0.845,0.521,0.732,0.72
